"","school","treat","girl","sooloca","boy"
"52097",0,1,1,297,0
"52098",1,1,0,297,1
"52099",0,1,1,297,0
"52100",1,1,0,297,1
"52101",1,1,0,297,1
"52102",1,1,1,297,0
"52103",1,1,1,297,0
"52104",1,1,0,297,1
"52105",1,1,0,297,1
"52106",1,1,1,297,0
"52107",1,1,0,297,1
"52108",1,1,1,297,0
"52109",0,1,0,297,1
"52110",1,1,0,297,1
"52111",1,1,0,297,1
"52112",1,1,0,298,1
"52113",1,1,0,298,1
"52114",1,1,0,298,1
"52115",0,1,0,298,1
"52116",0,1,1,298,0
"52117",1,1,0,298,1
"52118",1,1,0,298,1
"52119",0,1,1,298,0
"52120",1,1,0,298,1
"52121",0,1,0,298,1
"52122",1,1,1,298,0
"52123",1,1,0,298,1
"52124",0,1,0,298,1
"52125",0,1,0,298,1
"52126",1,1,0,298,1
"52127",1,1,0,298,1
"52128",1,1,0,298,1
"52129",1,1,1,298,0
"52130",1,1,0,298,1
"52132",1,1,1,298,0
"52133",1,1,1,298,0
"52134",1,1,1,298,0
"52135",1,1,0,298,1
"52136",1,1,0,298,1
"52137",1,1,0,298,1
"52138",1,1,1,298,0
"52139",1,1,1,298,0
"52140",1,1,0,298,1
"52141",1,1,0,298,1
"52142",1,1,1,298,0
"52143",0,1,0,298,1
"52144",0,1,1,298,0
"52145",1,1,1,298,0
"52146",1,1,1,298,0
"52147",0,1,0,298,1
"52148",1,1,0,298,1
"52149",1,1,1,298,0
"52150",0,1,1,298,0
"52151",1,1,1,298,0
"52152",1,1,0,298,1
"52153",1,1,1,298,0
"52154",1,1,1,298,0
"52155",1,1,0,298,1
"52156",1,1,1,298,0
"52157",1,1,1,298,0
"52158",1,1,1,298,0
"52159",1,1,0,298,1
"52160",1,1,1,298,0
"52161",0,1,1,298,0
"52162",1,1,0,298,1
"52163",1,1,1,298,0
"52164",1,1,1,298,0
"52165",1,1,0,298,1
"52166",1,1,0,298,1
"52167",1,1,0,298,1
"52168",1,1,0,298,1
"52169",1,0,0,299,1
"52170",1,0,1,299,0
"52171",1,0,0,299,1
"52172",1,0,1,299,0
"52173",1,0,1,299,0
"52174",1,0,1,299,0
"52175",0,0,1,299,0
"52176",1,0,0,299,1
"52177",1,0,0,299,1
"52178",1,0,0,299,1
"52179",0,0,1,299,0
"52180",1,0,0,299,1
"52181",1,0,0,299,1
"52182",1,0,1,299,0
"52183",0,0,0,299,1
"52184",1,0,0,299,1
"52185",1,0,1,299,0
"52186",1,0,1,299,0
"52187",1,0,1,299,0
"52188",1,0,0,299,1
"52189",1,0,1,299,0
"52191",1,0,1,299,0
"52192",1,0,1,299,0
"52193",1,0,1,299,0
"52194",1,0,1,299,0
"52195",1,0,0,299,1
"52196",1,0,1,299,0
"52197",1,0,0,299,1
"52198",0,0,1,299,0
"52199",0,0,1,299,0
"52200",0,0,0,299,1
"52201",1,0,1,299,0
"52202",1,0,0,299,1
"52203",1,0,1,299,0
"52204",1,0,0,299,1
"52205",1,0,0,299,1
"52206",1,0,0,299,1
"52207",1,0,1,299,0
"52208",1,0,1,299,0
"52209",1,0,0,299,1
"52210",1,0,1,299,0
"52211",1,0,1,299,0
"52212",1,0,1,299,0
"52213",1,0,0,299,1
"52214",1,0,1,299,0
"52215",1,0,0,299,1
"52216",1,0,1,299,0
"52217",1,0,1,299,0
"52218",1,0,1,299,0
"52219",1,0,1,299,0
"52220",1,0,0,299,1
"52221",0,0,0,299,1
"52222",1,0,1,299,0
"52223",1,0,0,299,1
"52224",1,0,0,299,1
"52225",1,0,1,299,0
"52226",1,0,1,299,0
"52228",1,0,0,299,1
"52229",1,0,0,299,1
"52230",0,0,0,299,1
"52231",1,0,0,299,1
"52232",1,0,0,300,1
"52233",1,0,1,300,0
"52234",1,0,0,300,1
"52235",0,0,0,300,1
"52236",0,0,1,301,0
"52237",1,0,1,301,0
"52238",1,0,0,301,1
"52239",1,0,0,301,1
"52240",1,0,0,301,1
"52241",1,0,0,301,1
"52242",1,0,1,301,0
"52243",1,0,1,301,0
"52244",1,0,0,301,1
"52245",1,0,0,301,1
"52246",1,0,0,301,1
"52247",1,0,1,301,0
"52248",1,0,0,301,1
"52249",1,1,0,302,1
"52250",1,1,1,302,0
"52251",0,1,1,302,0
"52252",1,1,0,302,1
"52253",1,1,0,302,1
"52254",0,0,0,303,1
"52255",1,0,1,304,0
"52256",1,0,0,304,1
"52257",1,0,1,304,0
"52258",1,0,0,304,1
"52259",1,0,0,304,1
"52260",1,0,1,304,0
"52261",1,0,1,304,0
"52262",0,0,1,304,0
"52263",1,0,0,304,1
"52264",1,0,1,304,0
"52265",1,0,0,304,1
"52266",1,0,1,304,0
"52267",1,0,1,304,0
"52269",1,0,0,304,1
"52271",1,0,1,304,0
"52272",1,0,0,304,1
"52273",1,0,0,304,1
"52274",1,1,0,305,1
"52275",1,1,0,305,1
"52276",1,1,0,305,1
"52277",1,1,0,305,1
"52278",1,1,0,305,1
"52279",0,1,0,305,1
"52280",1,1,1,305,0
"52281",1,1,0,305,1
"52282",1,1,1,305,0
"52283",1,1,1,305,0
"52284",0,1,1,305,0
"52285",1,1,1,305,0
"52286",0,1,1,305,0
"52287",1,1,1,305,0
"52288",1,1,0,305,1
"52289",1,1,0,305,1
"52290",1,1,1,306,0
"52291",1,1,1,306,0
"52292",1,1,1,306,0
"52293",1,1,1,306,0
"52294",1,1,0,306,1
"52295",1,1,0,306,1
"52296",1,1,0,306,1
"52297",1,1,1,306,0
"52298",1,1,1,307,0
"52299",1,1,1,307,0
"52300",1,1,1,307,0
"52301",1,1,1,307,0
"52302",1,1,1,307,0
"52303",0,1,0,307,1
"52304",0,1,0,307,1
"52305",1,1,1,308,0
"52306",1,1,1,308,0
"52307",1,1,0,308,1
"52308",0,1,0,308,1
"52309",1,1,1,308,0
"52310",1,1,0,308,1
"52311",0,1,1,308,0
"52312",1,1,0,308,1
"52313",1,1,0,308,1
"52314",0,1,1,308,0
"52315",1,1,0,308,1
"52316",1,1,1,308,0
"52317",1,1,0,308,1
"52318",1,0,0,309,1
"52319",1,0,0,309,1
"52320",1,0,0,309,1
"52321",1,0,1,309,0
"52322",1,0,1,309,0
"52323",1,0,0,309,1
"52324",1,0,1,309,0
"52325",0,0,0,309,1
"52326",1,0,0,309,1
"52327",1,0,1,309,0
"52328",0,0,0,309,1
"52329",1,0,1,309,0
"52330",1,0,1,309,0
"52331",1,0,0,309,1
"52332",1,0,1,309,0
"52333",0,0,0,309,1
"52334",0,0,1,309,0
"52335",1,0,1,309,0
"52336",1,0,0,309,1
"52337",1,0,1,309,0
"52338",1,0,1,309,0
"52339",0,0,1,309,0
"52340",1,0,0,309,1
"52341",1,0,0,309,1
"52342",1,0,0,309,1
"52343",1,0,1,309,0
"52344",1,0,1,309,0
"52345",1,0,1,309,0
"52346",1,0,1,309,0
"52347",1,0,1,309,0
"52348",0,0,0,309,1
"52349",1,0,0,309,1
"52350",0,0,1,309,0
"52351",0,0,1,309,0
"52352",1,0,1,309,0
"52353",0,0,0,309,1
"52354",0,0,1,309,0
"52355",1,0,1,309,0
"52356",1,0,0,309,1
"52357",1,0,1,309,0
"52358",1,0,1,309,0
"52359",1,0,0,309,1
"52360",1,0,0,309,1
"52362",1,0,0,309,1
"52363",1,0,0,309,1
"52364",1,0,0,309,1
"52365",1,0,1,309,0
"52366",1,0,0,309,1
"52367",1,0,1,309,0
"52368",1,0,1,309,0
"52369",1,0,0,309,1
"52370",1,0,1,309,0
"52371",1,0,1,309,0
"52372",1,0,1,309,0
"52373",1,0,0,309,1
"52374",1,0,1,309,0
"52375",1,0,1,309,0
"52376",1,0,0,309,1
"52377",1,0,0,309,1
"52378",1,0,1,309,0
"52379",1,0,1,309,0
"52380",1,0,1,309,0
"52381",1,0,0,309,1
"52382",1,0,1,309,0
"52383",1,0,1,309,0
"52384",1,0,0,309,1
"52385",1,0,1,309,0
"52386",1,0,1,309,0
"52387",1,0,1,309,0
"52388",1,0,0,309,1
"52389",0,0,1,309,0
"52390",0,0,0,309,1
"52391",1,0,1,309,0
"52392",1,0,0,309,1
"52393",1,0,1,309,0
"52394",0,0,1,309,0
"52395",1,0,1,309,0
"52396",1,0,1,309,0
"52397",1,0,1,310,0
"52398",1,0,1,310,0
"52399",1,0,1,310,0
"52400",1,0,1,310,0
"52401",1,0,1,310,0
"52402",0,0,0,310,1
"52403",1,0,0,310,1
"52404",1,0,0,310,1
"52405",1,0,1,310,0
"52406",1,0,1,310,0
"52407",1,1,1,311,0
"52408",1,1,1,311,0
"52409",0,1,0,311,1
"52410",1,1,0,311,1
"52411",1,1,1,311,0
"52412",1,1,1,311,0
"52413",1,1,0,311,1
"52414",1,1,1,311,0
"52415",1,1,0,311,1
"52416",1,1,1,311,0
"52417",1,1,1,311,0
"52418",0,1,1,311,0
"52419",1,1,0,311,1
"52420",1,1,1,311,0
"52421",0,1,1,311,0
"52422",1,1,1,311,0
"52423",0,1,1,311,0
"52424",1,1,1,311,0
"52425",1,0,0,312,1
"52426",1,0,0,312,1
"52427",1,0,0,312,1
"52428",1,0,1,312,0
"52429",1,0,0,312,1
"52430",1,0,1,312,0
"52431",1,0,0,312,1
"52432",1,0,1,312,0
"52433",1,0,0,312,1
"52434",1,0,1,312,0
"52435",1,0,1,312,0
"52436",0,0,1,312,0
"52437",1,0,0,312,1
"52438",1,0,1,312,0
"52439",0,0,1,312,0
"52440",0,0,0,312,1
"52441",1,0,0,312,1
"52442",1,0,0,312,1
"52443",1,0,1,312,0
"52444",1,1,0,313,1
"52445",0,1,1,313,0
"52446",1,1,1,313,0
"52447",0,1,0,313,1
"52448",1,1,0,313,1
"52449",1,1,0,313,1
"52450",1,1,1,313,0
"52451",1,1,0,314,1
"52452",1,1,0,314,1
"52453",1,1,1,314,0
"52454",0,1,0,314,1
"52455",1,1,1,314,0
"52456",1,1,1,314,0
"52457",1,1,0,314,1
"52458",1,1,0,314,1
"52459",1,1,0,314,1
"52460",1,1,1,314,0
"52461",0,1,0,314,1
"52462",1,1,0,314,1
"52463",1,1,1,314,0
"52464",1,1,0,314,1
"52465",1,1,1,314,0
"52466",1,1,0,314,1
"52467",1,1,1,314,0
"52468",1,1,1,314,0
"52469",1,1,1,314,0
"52470",1,1,1,314,0
"52471",1,1,0,314,1
"52472",1,1,1,314,0
"52473",1,0,1,315,0
"52474",0,0,1,315,0
"52475",1,0,1,315,0
"52476",0,0,0,315,1
"52477",0,0,0,315,1
"52478",1,0,0,315,1
"52479",1,0,1,315,0
"52480",1,0,1,315,0
"52481",1,0,0,315,1
"52482",1,0,1,315,0
"52483",1,0,0,315,1
"52484",1,0,0,315,1
"52485",1,0,1,315,0
"52486",1,0,0,315,1
"52487",0,0,1,315,0
"52488",1,0,0,315,1
"52489",1,0,0,315,1
"52490",1,0,1,315,0
"52491",1,0,1,315,0
"52492",1,0,0,316,1
"52493",1,0,0,316,1
"52494",0,1,1,317,0
"52495",1,1,0,317,1
"52496",0,1,1,317,0
"52497",1,1,1,317,0
"52498",0,1,1,317,0
"52499",1,1,0,317,1
"52500",0,1,0,317,1
"52501",1,1,0,317,1
"52502",1,1,0,317,1
"52503",1,1,0,317,1
"52504",1,1,0,317,1
"52505",0,1,1,317,0
"52506",1,1,1,317,0
"52507",1,1,0,317,1
"52508",1,1,1,317,0
"52509",1,1,0,317,1
"52510",0,1,1,317,0
"52511",1,1,1,317,0
"52512",1,1,1,317,0
"52513",1,1,1,317,0
"52514",1,1,0,317,1
"52515",1,1,0,317,1
"52516",1,1,0,317,1
"52517",1,1,1,317,0
"52518",1,1,1,317,0
"52519",1,1,1,317,0
"52520",1,1,1,317,0
"52521",1,1,1,317,0
"52522",0,1,1,317,0
"52523",1,1,1,317,0
"52524",1,1,1,318,0
"52525",1,1,0,318,1
"52526",1,1,0,318,1
"52527",1,1,0,318,1
"52528",1,1,1,318,0
"52529",1,1,0,318,1
"52530",1,1,1,318,0
"52531",1,1,1,318,0
"52532",0,1,1,318,0
"52533",0,1,1,318,0
"52534",1,1,0,318,1
"52535",1,1,1,318,0
"52536",1,1,0,318,1
"52537",0,1,1,318,0
"52538",1,1,0,318,1
"52539",1,1,1,318,0
"52540",1,1,1,318,0
"52541",1,1,0,319,1
"52542",1,1,0,319,1
"52543",1,1,0,319,1
"52544",1,1,0,319,1
"52545",1,1,0,319,1
"52546",1,1,1,319,0
"52547",1,1,0,319,1
"52548",1,1,1,319,0
"52550",1,1,1,319,0
"52551",1,1,0,319,1
"52552",1,1,1,319,0
"52553",1,1,0,319,1
"52554",1,1,0,319,1
"52555",1,0,0,320,1
"52556",0,0,0,320,1
"52557",0,0,1,320,0
"52558",1,0,1,320,0
"52559",1,0,1,320,0
"52560",1,0,0,320,1
"52561",1,0,0,320,1
"52563",1,0,1,320,0
"52564",1,0,0,320,1
"52565",0,0,1,320,0
"52566",1,0,0,320,1
"52567",0,0,1,320,0
"52568",1,0,0,320,1
"52569",1,0,1,320,0
"52570",1,0,1,320,0
"52571",1,0,1,320,0
"52572",1,0,0,320,1
"52573",0,0,0,320,1
"52574",1,0,1,320,0
"52575",1,0,0,320,1
"52576",1,0,1,320,0
"52577",0,0,1,320,0
"52578",1,0,1,320,0
"52579",1,0,0,320,1
"52580",0,0,0,320,1
"52581",0,0,0,320,1
"52582",1,0,1,320,0
"52583",0,0,1,320,0
"52584",1,0,0,320,1
"52585",0,0,1,320,0
"52586",0,0,1,320,0
"52587",0,0,1,320,0
"52588",0,1,0,321,1
"52589",0,1,1,321,0
"52590",1,1,1,322,0
"52591",0,1,1,322,0
"52592",0,1,1,322,0
"52593",1,1,1,322,0
"52594",1,1,0,322,1
"52595",1,1,1,322,0
"52596",1,1,0,322,1
"52597",1,1,1,322,0
"52598",0,1,1,322,0
"52599",1,1,1,322,0
"52600",0,1,1,322,0
"52601",0,1,0,322,1
"52602",0,1,1,322,0
"52603",0,1,0,322,1
"52604",1,1,1,322,0
"52605",0,1,1,322,0
"52606",1,1,0,322,1
"52607",0,1,0,322,1
"52608",1,1,1,322,0
"52609",1,1,0,322,1
"52610",1,1,1,322,0
"52611",0,1,1,322,0
"52612",1,1,1,322,0
"52613",1,1,0,322,1
"52614",0,1,0,322,1
"52615",1,1,1,322,0
"52616",1,1,0,322,1
"52617",1,1,0,322,1
"52618",1,1,1,322,0
"52620",0,1,1,322,0
"52622",1,1,1,322,0
"52623",1,1,0,322,1
"52624",0,1,1,322,0
"52625",1,1,0,322,1
"52627",0,1,1,322,0
"52628",1,1,1,322,0
"52629",1,1,0,322,1
"52630",1,1,0,322,1
"52631",1,1,1,322,0
"52632",1,1,1,322,0
"52633",0,1,1,322,0
"52634",0,1,0,322,1
"52635",1,1,0,322,1
"52636",1,1,1,322,0
"52637",1,1,1,322,0
"52638",1,1,1,322,0
"52639",0,1,1,322,0
"52640",0,1,1,323,0
"52641",1,1,0,323,1
"52642",1,1,1,323,0
"52643",1,1,1,323,0
"52644",1,1,1,323,0
"52645",0,1,1,323,0
"52646",1,1,1,323,0
"52647",1,1,1,323,0
"52648",1,1,0,323,1
"52649",1,1,1,323,0
"52650",1,1,0,323,1
"52651",1,1,0,323,1
"52652",1,0,0,324,1
"52653",1,0,0,324,1
"52654",1,0,0,324,1
"52655",1,0,0,324,1
"52656",1,0,0,324,1
"52657",1,0,0,324,1
"52658",1,0,1,324,0
"52659",1,0,1,324,0
"52660",1,0,0,324,1
"52661",1,0,0,324,1
"52662",1,0,1,324,0
"52663",1,0,0,324,1
"52664",1,0,1,324,0
"52665",1,0,1,324,0
"52666",1,0,1,324,0
"52667",1,0,1,324,0
"52668",1,0,0,324,1
"52669",1,0,0,325,1
"52670",1,0,0,325,1
"52671",1,0,0,325,1
"52672",1,0,0,325,1
"52673",1,0,0,325,1
"52674",1,0,1,325,0
"52675",1,0,0,325,1
"52676",1,0,1,325,0
"52677",1,0,1,325,0
"52678",1,0,1,325,0
"52679",1,0,0,325,1
"52680",0,0,0,325,1
"52681",1,0,0,325,1
"52682",1,0,1,325,0
"52683",0,1,0,326,1
"52684",1,1,0,326,1
"52685",1,1,1,326,0
"52686",1,1,1,326,0
"52687",1,1,0,326,1
"52688",1,1,1,326,0
"52689",1,1,0,326,1
"52690",1,1,1,326,0
"52691",1,1,0,326,1
"52692",1,1,1,326,0
"52693",1,1,0,326,1
"52694",1,1,1,326,0
"52695",1,1,0,326,1
"52696",1,1,1,326,0
"52697",1,1,1,326,0
"52698",1,1,1,326,0
"52699",1,1,1,326,0
"52700",1,1,1,326,0
"52701",1,1,1,326,0
"52702",1,1,1,326,0
"52703",0,1,1,326,0
"52704",1,1,1,326,0
"52705",1,1,1,326,0
"52706",1,1,0,326,1
"52707",1,1,1,326,0
"52708",1,1,0,326,1
"52709",1,1,0,326,1
"52710",1,1,1,326,0
"52711",0,1,1,326,0
"52712",1,1,1,326,0
"52713",0,1,1,326,0
"52714",1,1,0,326,1
"52715",1,1,1,326,0
"52716",1,1,1,326,0
"52717",1,1,1,326,0
"52718",1,1,1,326,0
"52719",1,1,0,326,1
"52720",1,1,1,326,0
"52721",0,1,1,326,0
"52722",1,1,0,326,1
"52723",1,1,1,326,0
"52724",1,1,1,326,0
"52725",1,1,1,327,0
"52726",1,1,0,327,1
"52727",1,1,0,327,1
"52728",1,1,0,327,1
"52729",1,1,0,327,1
"52730",1,1,1,327,0
"52731",1,1,0,327,1
"52732",1,1,0,327,1
"52733",1,1,1,327,0
"52734",1,1,0,327,1
"52735",1,1,0,327,1
"52736",1,1,1,327,0
"52737",1,1,0,327,1
"52738",1,1,1,327,0
"52739",1,1,1,327,0
"52740",1,1,0,327,1
"52741",1,1,0,327,1
"52742",1,1,1,327,0
"52743",1,0,0,328,1
"52744",1,0,1,328,0
"52745",1,0,0,328,1
"52746",1,0,1,328,0
"52747",1,0,0,328,1
"52748",1,0,0,328,1
"52749",1,0,0,328,1
"52750",1,0,1,328,0
"52751",1,0,1,328,0
"52752",1,0,1,328,0
"52753",0,0,1,328,0
"52754",1,0,1,328,0
"52755",1,0,1,328,0
"52756",1,0,1,328,0
"52757",0,0,1,328,0
"52758",1,0,0,328,1
"52759",1,0,0,328,1
"52760",1,0,0,328,1
"52761",1,0,1,328,0
"52762",1,0,0,329,1
"52763",0,0,1,329,0
"52764",1,0,1,329,0
"52765",1,0,0,329,1
"52766",0,0,1,329,0
"52767",1,0,0,329,1
"52768",1,0,1,329,0
"52769",1,0,1,329,0
"52770",1,0,0,329,1
"52771",1,0,0,329,1
"52772",1,0,1,329,0
"52773",0,0,0,329,1
"52774",0,0,0,329,1
"52775",1,0,0,329,1
"52776",1,0,1,329,0
"52777",1,0,1,329,0
"52778",1,0,0,329,1
"52779",1,0,0,329,1
"52780",1,1,1,330,0
"52781",1,1,0,330,1
"52783",1,1,1,330,0
"52784",1,1,1,330,0
"52785",1,1,0,330,1
"52786",1,1,1,330,0
"52787",1,1,0,330,1
"52788",1,1,0,330,1
"52789",1,1,1,330,0
"52790",0,1,1,330,0
"52791",1,1,0,330,1
"52792",1,1,0,330,1
"52793",1,1,1,331,0
"52794",1,1,1,331,0
"52795",1,1,0,331,1
"52796",1,1,0,331,1
"52797",1,1,0,331,1
"52798",0,1,1,331,0
"52799",1,1,1,331,0
"52800",0,1,0,331,1
"52801",1,1,1,331,0
"52802",1,1,0,331,1
"52803",1,1,0,331,1
"52804",1,1,1,331,0
"52805",1,1,0,331,1
"52806",1,1,1,331,0
"52807",0,1,1,331,0
"52808",1,1,0,331,1
"52809",1,1,1,331,0
"52810",1,1,0,331,1
"52811",1,1,0,331,1
"52812",1,1,1,331,0
"52813",1,1,0,331,1
"52814",1,1,1,331,0
"52815",1,1,0,331,1
"52816",0,1,1,331,0
"52817",1,1,0,331,1
"52818",1,1,0,331,1
"52819",1,1,0,331,1
"52820",1,1,0,331,1
"52821",1,1,0,331,1
"52822",1,1,0,331,1
"52823",1,1,0,331,1
"52824",1,1,0,331,1
"52825",1,1,0,331,1
"52826",1,1,0,331,1
"52827",1,1,0,331,1
"52828",1,1,1,331,0
"52829",1,1,1,331,0
"52830",1,1,0,331,1
"52831",1,1,1,331,0
"52832",0,1,1,331,0
"52833",1,1,1,331,0
"52834",1,1,0,331,1
"52835",1,1,0,331,1
"52836",1,1,1,331,0
"52837",1,1,1,331,0
"52838",1,1,0,331,1
"52839",0,1,0,331,1
"52840",1,1,0,331,1
"52841",1,1,0,331,1
"52842",1,1,1,331,0
"52843",1,1,1,331,0
"52844",1,1,1,332,0
"52845",1,1,1,332,0
"52846",1,1,1,332,0
"52847",1,1,0,332,1
"52848",1,1,1,332,0
"52849",1,1,1,333,0
"52850",1,1,1,333,0
"52851",1,1,0,333,1
"52852",1,1,0,333,1
"52853",1,1,0,333,1
"52854",1,1,0,333,1
"52855",0,1,1,333,0
"52856",1,1,1,333,0
"52857",0,1,1,333,0
"52858",0,1,1,333,0
"52859",1,1,1,333,0
"52860",0,1,0,333,1
"52861",1,1,0,333,1
"52862",1,1,1,334,0
"52863",0,1,0,334,1
"52864",1,1,0,334,1
"52865",1,1,0,334,1
"52867",1,1,1,334,0
"52868",0,1,1,334,0
"52869",0,1,1,334,0
"52870",1,1,0,334,1
"52872",1,1,0,334,1
"52873",0,1,0,334,1
"52874",0,1,1,334,0
"52875",1,1,1,334,0
"52876",0,1,0,334,1
"52877",1,1,0,334,1
"52878",1,1,0,334,1
"52879",1,1,1,334,0
"52881",1,1,0,335,1
"52882",1,1,0,335,1
"52883",1,1,1,335,0
"52884",1,1,0,335,1
"52885",1,1,0,335,1
"52886",1,1,0,335,1
"52887",1,1,1,335,0
"52888",1,1,0,335,1
"52889",1,1,1,335,0
"52890",1,1,0,335,1
"52891",0,1,1,335,0
"52892",1,1,1,335,0
"52893",1,1,1,335,0
"52894",1,1,1,335,0
"52895",1,1,0,335,1
"52896",1,1,1,335,0
"52897",1,1,0,335,1
"52898",1,1,0,335,1
"52899",0,1,1,336,0
"52900",1,1,1,336,0
"52901",1,1,1,336,0
"52902",1,1,1,336,0
"52903",0,1,1,336,0
"52904",0,1,1,336,0
"52905",1,1,1,336,0
"52906",0,1,0,336,1
"52907",1,1,1,337,0
"52908",0,1,1,337,0
"52909",0,1,0,337,1
"52910",1,1,0,337,1
"52911",1,1,1,337,0
"52912",1,1,0,337,1
"52913",1,1,0,337,1
"52914",1,1,0,337,1
"52915",1,1,1,337,0
"52916",1,1,0,337,1
"52917",1,1,1,337,0
"52918",0,1,0,337,1
"52919",0,1,0,337,1
"52920",0,1,0,337,1
"52921",1,1,1,337,0
"52922",1,1,0,337,1
"52923",1,1,0,337,1
"52924",1,1,0,337,1
"52925",0,1,1,337,0
"52926",1,1,0,337,1
"52928",1,1,1,337,0
"52929",0,1,1,337,0
"52930",0,1,0,337,1
"52931",1,1,0,337,1
"52932",0,1,0,338,1
"52933",1,1,0,338,1
"52934",1,1,0,338,1
"52935",0,1,0,338,1
"52936",1,1,1,338,0
"52937",1,1,1,338,0
"52938",1,1,1,338,0
"52939",1,1,0,338,1
"52940",1,1,0,338,1
"52941",1,1,1,338,0
"52942",1,1,1,338,0
"52943",1,1,1,338,0
"52944",1,1,0,338,1
"52945",1,1,1,338,0
"52946",1,1,1,338,0
"52947",0,1,1,338,0
"52948",0,1,0,338,1
"52949",0,1,1,338,0
"52950",1,1,1,338,0
"52951",1,1,0,338,1
"52952",0,0,1,339,0
"52953",1,0,0,339,1
"52954",1,0,1,339,0
"52955",0,0,0,339,1
"52956",1,0,0,339,1
"52957",1,0,1,339,0
"52958",1,0,0,339,1
"52959",1,0,0,339,1
"52960",1,0,1,340,0
"52961",1,0,1,340,0
"52962",1,0,1,340,0
"52964",1,0,0,340,1
"52965",1,1,0,341,1
"52966",1,1,1,341,0
"52967",1,1,1,341,0
"52968",0,1,1,341,0
"52969",1,1,0,341,1
"52970",1,1,0,341,1
"52971",1,1,1,341,0
"52973",1,1,1,341,0
"52974",1,1,0,341,1
"52975",0,1,0,341,1
"52976",0,1,1,341,0
"52977",1,1,1,341,0
"52978",1,1,0,341,1
"52979",1,1,0,341,1
"52980",1,0,0,342,1
"52981",1,0,1,342,0
"52982",1,0,1,342,0
"52983",1,0,0,342,1
"52984",1,0,0,342,1
"52985",1,0,1,342,0
"52986",0,0,0,342,1
"52987",1,0,1,342,0
"52988",0,0,1,342,0
"52989",1,0,0,342,1
"52990",1,0,1,342,0
"52991",1,0,0,342,1
"52992",1,0,0,342,1
"52993",1,0,0,342,1
"52994",1,0,0,342,1
"52995",1,0,1,342,0
"52996",1,0,1,342,0
"52997",1,0,1,342,0
"52998",1,0,1,342,0
"52999",1,0,0,342,1
"53000",0,0,0,342,1
"53001",1,0,0,342,1
"53002",0,0,0,342,1
"53003",1,0,1,342,0
"53004",1,0,0,342,1
"53005",1,0,0,342,1
"53006",1,0,0,342,1
"53007",1,0,1,342,0
"53008",1,0,1,342,0
"53009",1,0,1,342,0
"53010",1,0,0,342,1
"53011",1,0,1,342,0
"53012",1,0,0,342,1
"53013",1,0,1,342,0
"53014",1,0,1,342,0
"53015",1,0,0,342,1
"53016",1,0,0,342,1
"53017",1,0,0,342,1
"53018",1,0,1,342,0
"53019",1,0,0,342,1
"53020",1,0,0,342,1
"53021",1,0,0,342,1
"53022",0,0,0,342,1
"53023",1,0,1,342,0
"53024",1,0,0,342,1
"53025",1,0,0,342,1
"53026",1,0,1,342,0
"53027",1,0,0,342,1
"53028",1,1,0,343,1
"53029",1,1,0,343,1
"53030",1,1,1,343,0
"53031",1,1,0,343,1
"53032",1,1,0,343,1
"53033",1,1,1,343,0
"53034",1,1,0,343,1
"53035",1,1,1,343,0
"53036",1,1,0,343,1
"53037",1,1,1,343,0
"53038",0,1,0,343,1
"53039",1,1,0,343,1
"53040",1,1,1,343,0
"53041",1,1,1,343,0
"53042",1,1,1,343,0
"53043",1,1,1,343,0
"53044",1,1,1,343,0
"53045",1,1,0,343,1
"53046",1,1,1,343,0
"53047",1,1,0,343,1
"53048",1,1,0,343,1
"53049",1,1,0,343,1
"53050",1,1,1,343,0
"53051",1,1,1,343,0
"53052",1,1,0,343,1
"53053",1,1,1,343,0
"53054",1,1,1,343,0
"53055",1,1,0,343,1
"53056",1,1,0,343,1
"53057",1,1,0,343,1
"53058",1,1,0,343,1
"53059",1,1,0,343,1
"53060",1,1,1,343,0
"53061",0,1,0,343,1
"53062",1,1,0,343,1
"53063",1,1,1,343,0
"53064",1,1,1,344,0
"53065",1,1,0,344,1
"53066",0,1,0,344,1
"53067",1,1,1,344,0
"53068",1,1,1,344,0
"53069",1,1,1,344,0
"53070",0,1,1,344,0
"53072",1,1,1,344,0
"53073",1,1,0,344,1
"53074",1,1,0,344,1
"53075",1,1,0,344,1
"53076",1,1,1,344,0
"53077",1,1,0,344,1
"53078",1,1,1,344,0
"53079",1,1,0,344,1
"53080",1,1,1,344,0
"53081",1,1,0,344,1
"53082",1,1,1,344,0
"53083",1,1,1,344,0
"53084",1,1,0,344,1
"53085",1,1,0,344,1
"53086",1,1,1,344,0
"53087",1,1,0,344,1
"53088",1,1,0,344,1
"53089",1,1,0,344,1
"53090",1,1,1,344,0
"53091",1,1,0,344,1
"53092",1,1,0,344,1
"53093",1,1,1,344,0
"53094",1,1,0,344,1
"53095",1,1,1,344,0
"53096",1,1,1,344,0
"53097",1,1,0,344,1
"53098",1,1,0,344,1
"53099",1,1,0,344,1
"53100",1,1,0,344,1
"53102",1,1,0,344,1
"53103",1,1,0,344,1
"53104",1,1,1,344,0
"53105",1,1,1,344,0
"53106",1,1,0,344,1
"53107",1,1,0,344,1
"53108",1,1,0,344,1
"53109",1,1,0,344,1
"53110",1,1,1,344,0
"53111",0,1,1,344,0
"53112",1,1,0,344,1
"53113",1,1,0,344,1
"53114",0,1,0,344,1
